"302,10357,7,2,12\n"
"302,1379,9,2,1\n"
"302,29325,7,2,10\n"
"302,19193,7,2,1\n"
"302,801,9,2,26\n"
"302,5132,5,2,16\n"
"302,1088,10,2,36\n"
"302,3572,10,2,25\n"
"302,276,10,2,12\n"
"302,9756,9,2,12\n"
"302,10624,0,2,1\n"
"302,221,6,2,2\n"
"302,9510,7,2,8\n"
"302,9774,6,2,1\n"
"302,4151,8,2,13\n"
"302,12467,8,2,13\n"
"302,2966,9,2,13\n"
"302,5341,8,2,12\n"
"302,1943,7,2,1\n"
"302,3363,9,2,26\n"
"302,151,8,2,3\n"
"302,4214,7,2,13\n"
"302,168,6,2,26\n"
"302,8675,8,2,13\n"
"302,90,9,2,49\n"
"302,91,7,2,3\n"
"302,2273,7,2,1\n"
"302,8557,7,2,12\n"
"302,8337,7,2,1\n"
"302,8407,7,2,12\n"
"302,5307,7,2,26\n"
"302,2584,7,2,1\n"
"302,8017,7,2,6\n"
"302,2585,8,2,1\n"
"302,566,8,2,4\n"
"302,6505,7,2,5\n"
"302,4066,7,2,26\n"
"302,17909,8,2,13\n"
"302,5505,6,2,12\n"
"302,17341,7,2,1\n"
"302,1195,8,2,13\n"
"302,348,6,3,1\n"
"302,126,7,3,1\n"
"302,910,7,3,3\n"
"302,580,7,3,3\n"
"302,799,7,3,1\n"
"302,1588,6,3,3\n"
"302,457,8,3,11\n"
"302,438,6,3,1\n"
"302,1444,6,3,2\n"
"302,5112,5,4,2\n"
"302,8676,7,4,3\n"
"302,12967,5,4,1\n"
"302,3407,5,4,1\n"
"302,9479,5,4,1\n"
"302,24873,5,4,1\n"
"302,8302,3,4,0\n"
"302,3656,4,4,1\n"
"302,1601,6,4,5\n"
"302,7662,4,4,1\n"
"302,6758,5,4,1\n"
"302,25519,5,4,2\n"
"302,2404,5,4,2\n"
"302,1325,0,6,0\n"
"302,9260,0,6,0\n"
"303,269,0,1,71\n"
"303,53887,0,1,10\n"
"303,52578,9,2,12\n"
"303,1689,7,2,3\n"
"303,18671,8,2,12\n"
"303,2950,8,2,1\n"
"303,6746,8,2,24\n"
"303,33845,8,2,1\n"
"303,35198,9,2,1\n"
"303,28891,10,2,25\n"
"303,8479,9,2,48\n"
"303,28825,8,2,12\n"
"303,5902,7,2,2\n"
"303,40530,8,2,12\n"
"303,34933,9,2,12\n"
"303,40221,8,2,13\n"
"303,16035,7,2,13\n"
"303,40908,8,2,12\n"
"303,15439,7,2,1\n"
"303,38889,7,2,13\n"
"303,35677,8,2,1\n"
"303,50709,8,2,13\n"
"303,32438,8,2,12\n"
"303,40513,7,2,12\n"
"303,23755,8,2,24\n"
"303,26243,7,2,12\n"
"303,38707,7,2,12\n"
"303,36513,8,2,12\n"
"303,32542,8,2,12\n"
"303,8063,8,2,2\n"
"303,46093,9,2,24\n"
"303,30375,7,2,12\n"
"303,32093,9,2,12\n"
"303,202,9,2,26\n"
"303,32995,8,2,12\n"
"303,34798,8,2,12\n"
"303,49691,0,3,7\n"
"303,35849,0,4,6\n"
"303,48858,0,6,0\n"
"303,39014,0,6,0\n"
"303,38400,0,6,0\n"
"303,23079,0,6,0\n"
"303,35159,0,6,0\n"
"303,28675,0,6,0\n"
"303,40397,0,6,0\n"
"303,50672,0,6,0\n"
"304,21,10,1,110\n"
"304,24833,10,2,22\n"
"304,37525,8,2,12\n"
"304,33486,5,2,25\n"
"304,49918,5,2,25\n"
"304,46569,9,2,13\n"
"304,40748,8,2,24\n"
"304,34577,6,2,24\n"
"304,25777,7,2,12\n"
"304,120,0,6,0\n"
"304,6,0,6,0\n"
"306,52034,10,2,11\n"
"306,52969,6,2,12\n"
"306,32542,9,2,12\n"
"306,53263,7,2,12\n"
"306,38080,0,4,1\n"
"307,23847,0,1,6\n"
"307,6682,8,2,12\n"
"307,6987,5,2,1\n"
"307,11111,8,2,12\n"
"307,39195,0,2,12\n"
"307,15605,9,2,12\n"
"307,29976,7,2,12\n"
"307,21431,9,2,13\n"
"307,8074,9,2,12\n"
"307,9515,7,2,1\n"
"307,934,10,2,26\n"
"307,6122,6,2,2\n"
"307,8525,8,2,12\n"
"307,18661,10,2,2\n"
"307,5678,9,2,24\n"
"307,8634,7,2,2\n"
"307,6707,9,2,12\n"
"307,149,10,2,12\n"
"307,10620,9,2,26\n"
"307,31240,10,2,25\n"
"307,16498,10,2,25\n"
"307,481,10,2,224\n"
"307,19163,0,3,0\n"
"307,41457,0,6,0\n"
"307,32828,0,6,0\n"
"307,36882,0,6,0\n"
"307,38328,0,6,0\n"
"307,34636,0,6,0\n"
"307,63,0,6,0\n"
"307,35928,0,6,0\n"
"307,38544,0,6,0\n"
"307,2530,0,6,0\n"
"307,850,0,6,0\n"
"307,4713,0,6,0\n"
"307,40938,0,6,0\n"
"307,3503,0,6,0\n"
"307,19703,0,6,0\n"
"307,690,0,6,0\n"
